data_year,gp_code,gp_name,gp_score,institution_id,institution_acr,author_name,phd_year,regime_trabalho,carga_horaria,lattes_cv_link,author_id,productivity_grant,productivity_grant_type,phd_institution_id,phd_institution_name,phd_gp_code,phd_supervisor_id,phd_supervisor_name
2022,41002016023P2,CA,4,I164790352,UDESC,ISABELA GASPARINI,2013,Integral,20,http://lattes.cnpq.br/3262681213088048,A5083921214,1.0,DT2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5077022059,Marcelo Soares Pimenta
2022,41002016023P2,CA,4,I164790352,UDESC,GUILHERME PIEGAS KOSLOVSKI,2011,Integral,40,http://lattes.cnpq.br/2749773427704993,A5087848415,1.0,PQ2,I113428412,École Normale Supérieure de Lyon,,A5077674264,Pascale Vicat-Blanc Primet
2022,41002016023P2,CA,4,I164790352,UDESC,FABIANO BALDO,2008,Integral,40,http://lattes.cnpq.br/3000239587440812,A5005385859,0.0,,I4104125,Universidade Federal de Santa Catarina,,A5029569948,Ricardo José Rabelo
2022,41002016023P2,CA,4,I164790352,UDESC,CHARLES CHRISTIAN MIERS,2012,Integral,40,http://lattes.cnpq.br/1630057446729066,A5077382160,0.0,,I17974374,Universidade de São Paulo,33002010045P3,A5025807928,Tereza Cristina Melo de Brito Carvalho
2022,41002016023P2,CA,4,I164790352,UDESC,AVANILDE KEMCZINSKI,2005,Integral,15,http://lattes.cnpq.br/0048790978449306,A5071393200,0.0,,I4104125,Universidade Federal de Santa Catarina,41001010051P3,A5063404381,Edna Garcia Maciel Fiod
2022,41002016023P2,CA,4,I164790352,UDESC,ANDRE TAVARES DA SILVA,2011,Integral,40,http://lattes.cnpq.br/1668342679815086,A5017165111,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5017545762,Léo Pini Magalhães
2022,41002016023P2,CA,4,I164790352,UDESC,ADRIANO FIORESE,2013,Integral,40,http://lattes.cnpq.br/8623647927627876,A5068995385,0.0,,I76903346,Universidade de Coimbra,,A5004485980,Fernando Pedro Lopes Boavida Fernandes
2022,40004015019P5,CC,4,I123443094,UEM,YANDRE MALDONADO E GOMES DA COSTA,2013,Dedicação Exclusiva,25,http://lattes.cnpq.br/5111623148244343,A5002078182,1.0,PQ2,I52418104,Universidade Federal do Paraná,,A5038884704,Luiz Eduardo Soares de Oliveira
2022,40004015019P5,CC,4,I123443094,UEM,VALERIA DELISANDRA FELTRIM,2004,Dedicação Exclusiva,25,http://lattes.cnpq.br/4222504207805706,A5058886407,0.0,,I17974374,Universidade de São Paulo,,A5075011291,Maria das Graças Volpe Nunes
2022,40004015019P5,CC,4,I123443094,UEM,THELMA ELITA COLANZI,2014,Dedicação Exclusiva,25,http://lattes.cnpq.br/3603496659156120,A5067851246,0.0,,I52418104,Universidade Federal do Paraná,40001016034P5,A5032393345,Silvia Regina Vergilio
2022,40004015019P5,CC,4,I123443094,UEM,RODRIGO CLEMENTE THOM DE SOUZA,2013,Parcial,15,http://lattes.cnpq.br/5562633086881944,A5041303978,1.0,DTF,I52418104,Universidade Federal do Paraná,40001016030P0,A5032914223,Maria Teresinha Arns Steiner
2022,40004015019P5,CC,4,I123443094,UEM,RODRIGO CALVO,2012,Dedicação Exclusiva,25,http://lattes.cnpq.br/0463112421234560,A5039734789,1.0,DTB,I17974374,Universidade de São Paulo,33002045004P1,A5089891618,Roseli Aparecida Francelin Romero
2022,40004015019P5,CC,4,I123443094,UEM,RENATO BALANCIERI,2010,Parcial,15,http://lattes.cnpq.br/7536192699862782,A5009637128,0.0,,I4104125,Universidade Federal de Santa Catarina,41001010055P9,A5082650968,Roberto Carlos dos Santos Pacheco
2022,40004015019P5,CC,4,I123443094,UEM,NARDENIO ALMEIDA MARTINS,2010,Dedicação Exclusiva,25,http://lattes.cnpq.br/0483602747631661,A5101763852,0.0,,I4104125,Universidade Federal de Santa Catarina,,A5078542168,Prof. Dr. Edson Roberto De Pieri
2022,40004015019P5,CC,4,I123443094,UEM,MARCOS AURELIO DOMINGUES,2010,Dedicação Exclusiva,25,http://lattes.cnpq.br/8949661432564629,A5069237044,0.0,,I182534213,Universidade do Porto,,A5029214477,Alípio Mário Guedes Jorge
2022,40004015019P5,CC,4,I123443094,UEM,LINNYER BEATRYS RUIZ AYLON,2003,Dedicação Exclusiva,25,http://lattes.cnpq.br/2872064505456567,A5021632022,1.0,PQ1D,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5056749044,José Marcos Silva Nogueira
2022,40004015019P5,CC,4,I123443094,UEM,GISLAINE CAMILA LAPASINI LEAL,2015,Dedicação Exclusiva,15,http://lattes.cnpq.br/7810321373328408,A5006992542,0.0,,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5054534349,Paulo Cezar Stadzisz
2022,40004015019P5,CC,4,I123443094,UEM,FRANKLIN CESAR FLORES,2009,Dedicação Exclusiva,25,http://lattes.cnpq.br/0795967777970879,A5056640453,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5087970571,Roberto de Alencar Lotufo
2022,40004015019P5,CC,4,I123443094,UEM,ELVIO JOAO LEONARDO,2013,Dedicação Exclusiva,25,http://lattes.cnpq.br/3398239861605168,A5066709938,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5084825347,Michel Daoud Yacoub
2022,40004015019P5,CC,4,I123443094,UEM,EDSON ALVES DE OLIVEIRA JUNIOR,2010,Dedicação Exclusiva,25,http://lattes.cnpq.br/8717980588591239,A5062059234,1.0,PQ2,I17974374,Universidade de São Paulo,33002045004P1,A5012165860,José Carlos Maldonado
2022,40004015019P5,CC,4,I123443094,UEM,ANDERSON FAUSTINO DA SILVA,2006,Dedicação Exclusiva,25,http://lattes.cnpq.br/3436095483096185,A5074854183,0.0,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,,Vítor Manuel de Morais Santos Costa
2022,40004015019P5,CC,4,I123443094,UEM,ALINE MARIA MALACHINI MIOTTO AMARAL,2014,Dedicação Exclusiva,25,http://lattes.cnpq.br/6738366464597912,A5016602634,0.0,,I176838256,Pontifícia Universidade Católica do Paraná,40003019004P1,A5025126119,Cinthia Obladen de Almendra Freitas
2022,40004015019P5,CC,4,I123443094,UEM,ADEMIR APARECIDO CONSTANTINO,1997,Dedicação Exclusiva,15,http://lattes.cnpq.br/2294602229519458,A5071233329,1.0,DT2,I4104125,Universidade Federal de Santa Catarina,41001010051P3,A5079814150,Antonio Galvao Novaes
2022,40002012033P5,CC,4,I127110123,UEL,VANESSA TAVARES DE OLIVEIRA BARROS,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/8337722352375779,A5018777813,0.0,,I4104125,Universidade Federal de Santa Catarina,41001010055P9,A5020581370,Francisco Antonio Pereira Fialho
2022,40002012033P5,CC,4,I127110123,UEL,SYLVIO BARBON JUNIOR,2011,Dedicação Exclusiva,25,http://lattes.cnpq.br/8086324432194233,A5004953377,0.0,,I17974374,Universidade de São Paulo,,A5056328000,Rodrigo Capobianco Guido
2022,40002012033P5,CC,4,I127110123,UEL,RODOLFO MIRANDA DE BARROS,2008,Dedicação Exclusiva,40,http://lattes.cnpq.br/5948037269019531,A5034960936,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5014920481,Luis Geraldo Pedroso Meloni
2022,40002012033P5,CC,4,I127110123,UEL,MARIO LEMES PROENCA JUNIOR,2005,Integral,28,http://lattes.cnpq.br/9511234560141062,A5046936081,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5007064946,Leonardo de Souza Mendes
2022,40002012033P5,CC,4,I127110123,UEL,JACQUES DUILIO BRANCHER,1998,Dedicação Exclusiva,30,http://lattes.cnpq.br/7909976127880843,A5078934461,0.0,,I130442723,Universidade Federal do Rio Grande do Sul,42001013016P2,A5039199600,Marco Tullio Menna Barreto de Vilhena
2022,40002012033P5,CC,4,I127110123,UEL,DANIEL DOS SANTOS KASTER,2012,Dedicação Exclusiva,40,http://lattes.cnpq.br/8013693656320228,A5065759394,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5059121397,Caetano Traina Junior
2022,40002012033P5,CC,4,I127110123,UEL,CINTHYAN RENATA SACHS CAMERLENGO DE BARBOSA,2004,Dedicação Exclusiva,40,http://lattes.cnpq.br/4980212853385448,A5088452872,0.0,,I107428990,Instituto Tecnológico de Aeronáutica,33011010005P0,A5050173634,Celso de Renna e Souza
2022,40002012033P5,CC,4,I127110123,UEL,BRUNO BOGAZ ZARPELAO,2010,Dedicação Exclusiva,40,http://lattes.cnpq.br/0260303520888425,A5011873799,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5007064946,Leonardo de Souza Mendes
2022,40002012033P5,CC,4,I127110123,UEL,ANDRE LUIS ANDRADE MENOLLI,2013,Parcial,10,http://lattes.cnpq.br/0048431988260726,A5066327240,0.0,,I176838256,Pontifícia Universidade Católica do Paraná,40003019004P1,A5066070919,Andreia Malucelli
2022,40002012033P5,CC,4,I127110123,UEL,ALAN SALVANY FELINTO,2000,Dedicação Exclusiva,40,http://lattes.cnpq.br/9558310314854271,A5029339072,0.0,,I17974374,Universidade de São Paulo,,A5005669749,Luciano da Fontoura Costa
2022,40002012033P5,CC,4,I127110123,UEL,ADILSON LUIZ BONIFACIO,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/7813535932920546,A5076819061,0.0,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5048997915,Arnaldo Vieira Moura
2022,33144010008P1,CC,4,I71715416,UFABC,WAGNER TANAKA BOTELHO,2009,Integral,20,http://lattes.cnpq.br/9173006904247471,A5051321757,0.0,,I71395657,Niigata University,,A5021953948,Tokuji Okada
2022,33144010008P1,CC,4,I71715416,UFABC,THIAGO FERREIRA COVOES,2014,Dedicação Exclusiva,20,http://lattes.cnpq.br/3706277130006136,A5027892921,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5021283579,Eduardo Raul Hruschka
2022,33144010008P1,CC,4,I71715416,UFABC,SAUL DE CASTRO LEITE,2009,Dedicação Exclusiva,20,http://lattes.cnpq.br/4802548698016081,A5061887000,0.0,,I4210142352,Laboratório Nacional de Computação Científica,31036015001P1,A5081242243,Marcelo Dutra Fragoso
2022,33144010008P1,CC,4,I71715416,UFABC,RONALDO CRISTIANO PRATI,2006,Integral,20,http://lattes.cnpq.br/7851650523179414,A5005717519,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5000813310,Maria Carolina Monard
2022,33144010008P1,CC,4,I71715416,UFABC,RAPHAEL YOKOINGAWA DE CAMARGO,2007,Integral,12,http://lattes.cnpq.br/5519687175393434,A5012679482,1.0,PQ2,I17974374,Universidade de São Paulo,,A5069259459,Prof. Dr. Fabio Kon
2022,33144010008P1,CC,4,I71715416,UFABC,PAULO ROBERTO MIRANDA MEIRELLES,2013,Dedicação Exclusiva,20,http://lattes.cnpq.br/2193972715230641,A5032725260,0.0,,I17974374,Universidade de São Paulo,,A5069259459,Fabio Kon
2022,33144010008P1,CC,4,I71715416,UFABC,PAULO HENRIQUE PISANI,2017,Dedicação Exclusiva,20,http://lattes.cnpq.br/8600362001728230,A5050919968,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5079499583,André Carlos Ponce de Leon Ferreira de Carvalho
2022,33144010008P1,CC,4,I71715416,UFABC,MAYCON SAMBINELLI,2018,Dedicação Exclusiva,20,http://lattes.cnpq.br/0654356618606925,A5011646984,0.0,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5072743877,Orlando Lee
2022,33144010008P1,CC,4,I71715416,UFABC,JULIANA CRISTINA BRAGA,2004,Integral,20,http://lattes.cnpq.br/7111526592323456,A5035100528,0.0,,I80849659,Instituto Nacional de Pesquisas Espaciais,33010013002P1,A5022458336,Gerald Jean Francis Banon
2022,33144010008P1,CC,4,I71715416,UFABC,JOAO PAULO GOIS,2008,Integral,20,http://lattes.cnpq.br/3720386139686468,A5059881766,0.0,,I17974374,Universidade de São Paulo,,A5075052095,Antonio Castelo Filho
2022,33144010008P1,CC,4,I71715416,UFABC,JESUS PASCUAL MENA CHALCO,2010,Integral,20,http://lattes.cnpq.br/4727357182510680,A5078934974,0.0,,I17974374,Universidade de São Paulo,33002010176P0,A5090955523,Roberto Marcondes Cesar Junior
2022,33144010008P1,CC,4,I71715416,UFABC,ITANA STIUBIENER,2005,Integral,20,http://lattes.cnpq.br/4008970012663480,A5043489809,0.0,,I17974374,Universidade de São Paulo,33002010045P3,A5010228690,Wilson Vicente Ruggiero
2022,33144010008P1,CC,4,I71715416,UFABC,GUSTAVO SOUSA PAVANI,2006,Integral,10,http://lattes.cnpq.br/2327252294819099,A5006520649,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5029457205,Helio Waldman
2022,33144010008P1,CC,4,I71715416,UFABC,FRANCISCO JAVIER ROPERO PELAEZ,2003,Dedicação Exclusiva,12,http://lattes.cnpq.br/3607685831418378,A5044367070,0.0,,I17974374,Universidade de São Paulo,33002010046P0,A5077395641,Marcelo Godoy Simões
2022,33144010008P1,CC,4,I71715416,UFABC,FRANCISCO DE ASSIS ZAMPIROLLI,2003,Dedicação Exclusiva,20,http://lattes.cnpq.br/4127260763254001,A5042530175,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5087970571,Roberto de Alencar Lotufo
2022,33144010008P1,CC,4,I71715416,UFABC,FLAVIO EDUARDO AOKI HORITA,2017,Dedicação Exclusiva,20,http://lattes.cnpq.br/7147903983636855,A5088686978,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5042045970,João Porto de Albuquerque
2022,33144010008P1,CC,4,I71715416,UFABC,FABRICIO OLIVETTI DE FRANCA,2010,Integral,20,http://lattes.cnpq.br/8788356220698686,A5010769668,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5035858702,Fernando José Von Zuben
2022,33144010008P1,CC,4,I71715416,UFABC,FABIO MARQUES SIMOES DE SOUZA,2005,Dedicação Exclusiva,20,http://lattes.cnpq.br/4594110260020815,A5044699241,0.0,,I17974374,Universidade de São Paulo,33002029020P6,A5010731349,Antonio Carlos Roque da Silva Filho
2022,33144010008P1,CC,4,I71715416,UFABC,EDSON PINHEIRO PIMENTEL,2006,Dedicação Exclusiva,20,http://lattes.cnpq.br/6163089025212520,A5020321055,0.0,,I4210123805,Instituto Tecnológico de Aeronáutica,33011010005P0,A5033256078,Nizam Omar
2022,33144010008P1,CC,4,I71715416,UFABC,DENISE HIDEKO GOYA,2011,Dedicação Exclusiva,20,http://lattes.cnpq.br/2957482489566391,A5037531773,0.0,,I17974374,Universidade de São Paulo,33002010176P0,A5056885775,Routo Terada
2022,33144010008P1,CC,4,I71715416,UFABC,DENIS GUSTAVO FANTINATO,2017,Dedicação Exclusiva,20,http://lattes.cnpq.br/6743074399752192,A5063873307,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5075373200,Romis Ribeiro de Faissol Attux
2022,33144010008P1,CC,4,I71715416,UFABC,DAVID CORREA MARTINS JUNIOR,2008,Dedicação Exclusiva,16,http://lattes.cnpq.br/1228255861618623,A5091433891,0.0,,I17974374,Universidade de São Paulo,33002010176P0,A5090955523,Roberto Marcondes Cesar Junior
2022,33144010008P1,CC,4,I71715416,UFABC,CLAUDIO NOGUEIRA DE MENESES,2005,Integral,20,http://lattes.cnpq.br/5821173105448845,A5031920560,0.0,,I33213144,University of Florida,,A5063808461,Panos M. Pardalos
2022,33144010008P1,CC,4,I71715416,UFABC,CARLOS ALBERTO KAMIENSKI,2003,Dedicação Exclusiva,20,http://lattes.cnpq.br/8133514145411759,A5071200361,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5014967408,Djamel Fawzi Hadj Sadok
2022,33144010008P1,CC,4,I71715416,UFABC,CARLA NEGRI LINTZMAYER,2016,Dedicação Exclusiva,20,http://lattes.cnpq.br/5892586921365513,A5025474139,1.0,PQ2,I181391015,Universidade Estadual de Campinas,,A5042140271,Zanoni Dias
2022,33144010008P1,CC,4,I71715416,UFABC,CARLA LOPES RODRIGUEZ,2011,Dedicação Exclusiva,20,http://lattes.cnpq.br/6993919715946523,A5101944025,0.0,,I181391015,Universidade Estadual de Campinas,,A5060996049,José Armando Valente
2022,33009015079P0,CC,4,I88273585,UNIFESP,VALERIO ROSSET,2009,Dedicação Exclusiva,20,http://lattes.cnpq.br/4783303936149244,A5052742553,0.0,,I182534213,Faculdade de Engenharia da Universidade do Porto,,A5032392879,Pedro Ferreira Souto
2022,33009015079P0,CC,4,I88273585,UNIFESP,TIAGO SILVA DA SILVA,2011,Dedicação Exclusiva,20,http://lattes.cnpq.br/3705063712805065,A5057545140,0.0,,I45643870,Pontifícia Universidade Católica do Rio Grande do Sul,42005019016P8,A5039610148,Milene Selbach Silveira
2022,33009015079P0,CC,4,I88273585,UNIFESP,THAINA APARECIDA AZEVEDO TOSTA,2020,Dedicação Exclusiva,20,http://lattes.cnpq.br/4356087560272126,A5007644847,0.0,,I71715416,Universidade Federal do ABC,,A5007024554,Marcelo Zanchetta do Nascimento
2022,33009015079P0,CC,4,I88273585,UNIFESP,SERGIO RONALDO BARROS DOS SANTOS,2014,Dedicação Exclusiva,20,http://lattes.cnpq.br/0608523738367987,A5037835295,0.0,,I107428990,Instituto Tecnológico de Aeronáutica,33011010005P0,A5002489731,Cairo Lúcio Nascimento Júnior
2022,33009015079P0,CC,4,I88273585,UNIFESP,MARIA CRISTINA VASCONCELOS NASCIMENTO ROSSET,2010,Dedicação Exclusiva,20,http://lattes.cnpq.br/1010810293243435,A5076854781,1.0,PQ2,I17974374,Universidade de São Paulo,33002045004P1,A5079499583,Andre Carlos Ponce de Leon Ferreira de Carvalho
2022,33009015079P0,CC,4,I88273585,UNIFESP,MARCOS GONCALVES QUILES,2009,Dedicação Exclusiva,20,http://lattes.cnpq.br/8867164774240536,A5041084845,1.0,PQ2,I17974374,Universidade de São Paulo,33002045004P1,A5089891618,Roseli Aparecida Francelin Romero
2022,33009015079P0,CC,4,I88273585,UNIFESP,MARCIO PORTO BASGALUPP,2010,Dedicação Exclusiva,20,http://lattes.cnpq.br/4922142296922435,A5090283789,1.0,PQ2,I17974374,Universidade de São Paulo,33002045004P1,A5079499583,André Carlos Ponce de Leon Ferreira de Carvalho
2022,33009015079P0,CC,4,I88273585,UNIFESP,LUIZ EDUARDO GALVAO MARTINS,2001,Dedicação Exclusiva,17,http://lattes.cnpq.br/0203910403476737,A5078838133,1.0,DT2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5011527774,Beatriz Mascia Daltrini
2022,33009015079P0,CC,4,I88273585,UNIFESP,LILIAN BERTON,2017,Dedicação Exclusiva,20,http://lattes.cnpq.br/9064767888093340,A5079991821,1.0,PQ2,I17974374,Universidade de São Paulo,33002045004P1,A5071993604,Alneu de Andrade Lopes
2022,33009015079P0,CC,4,I88273585,UNIFESP,JURANDY GOMES DE ALMEIDA JUNIOR,2011,Dedicação Exclusiva,8,http://lattes.cnpq.br/4495269939725770,A5077468936,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017005P8,A5087058987,Ricardo da Silva Torres
2022,33009015079P0,CC,4,I88273585,UNIFESP,FABIO FAGUNDES SILVEIRA,2007,Integral,20,http://lattes.cnpq.br/5447376166964411,A5044916678,0.0,,I107428990,Instituto Tecnológico de Aeronáutica,33011010005P0,A5063426225,Prof. Dr. Adilson Marques da Cunha
2022,33009015079P0,CC,4,I88273585,UNIFESP,FABIO AUGUSTO MENOCCI CAPPABIANCO,2010,Integral,20,http://lattes.cnpq.br/7438076121387151,A5051958513,0.0,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5015267493,Alexandre Xavier Falcão
2022,33009015079P0,CC,4,I88273585,UNIFESP,FABIO AUGUSTO FARIA,2014,Dedicação Exclusiva,20,http://lattes.cnpq.br/3828728429230356,A5084132882,0.0,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5087058987,Ricardo da Silva Torres
2022,33009015079P0,CC,4,I88273585,UNIFESP,EZEQUIEL ROBERTO ZORZAL,2009,Dedicação Exclusiva,20,http://lattes.cnpq.br/3683706649252319,A5014380829,0.0,,I80850581,Universidade Federal de Uberlândia,32006012001P9,A5077054587,Alexandre Cardoso
2022,33009015079P0,CC,4,I88273585,UNIFESP,ELBERT EINSTEIN NEHRER MACAU,2016,Dedicação Exclusiva,20,http://lattes.cnpq.br/0793627832164040,A5083081160,1.0,PQ1A,I107428990,Instituto Tecnológico de Aeronáutica,33011010005P0,,Eleri Cardoso
2022,33009015079P0,CC,4,I88273585,UNIFESP,BRUNO YUJI LINO KIMURA,2012,Dedicação Exclusiva,20,http://lattes.cnpq.br/7587316047810193,A5079706869,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5033046092,Edson dos Santos Moreira
2022,33009015079P0,CC,4,I88273585,UNIFESP,ANTONIO AUGUSTO CHAVES,2009,Dedicação Exclusiva,20,http://lattes.cnpq.br/4973949421738244,A5004964195,1.0,PQ2,I80849659,Instituto Nacional de Pesquisas Espaciais,33010013002P1,A5068445974,Luiz Antonio Nogueira Lorena
2022,33009015079P0,CC,4,I88273585,UNIFESP,ANDRE MARCORIN DE OLIVEIRA,2018,Dedicação Exclusiva,20,http://lattes.cnpq.br/1864836114526818,A5075154234,0.0,,I17974374,Universidade de São Paulo,33002010045P3,A5072909119,Oswaldo Luiz do Valle Costa
2022,33009015079P0,CC,4,I88273585,UNIFESP,ANA CAROLINA LORENA,2007,Dedicação Exclusiva,8,http://lattes.cnpq.br/3451628262694747,A5036696970,1.0,PQ2,I17974374,Universidade de São Paulo - São Carlos,,A5079499583,André Carlos Ponce de Leon Ferreira de Carvalho
2022,33009015079P0,CC,4,I88273585,UNIFESP,ALVARO LUIZ FAZENDA,2002,Dedicação Exclusiva,20,http://lattes.cnpq.br/7606159905559544,A5011491054,0.0,,I80849659,Instituto Nacional de Pesquisas Espaciais,33010013002P1,A5088272395,Jerônimo dos Santos Travelho
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,WALLACE CORREA DE OLIVEIRA CASACA,2014,Dedicação Exclusiva,20,http://lattes.cnpq.br/3272121223733592,A5077785532,1.0,PQ2,I17974374,Universidade de São Paulo,33002045004P1,A5011424640,Prof. Dr. Luis Gustavo Nonato
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,VERONICA OLIVEIRA DE CARVALHO,2007,Dedicação Exclusiva,20,http://lattes.cnpq.br/1961581092362881,A5030304559,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5073365814,Profa. Dra. Solange Oliveira Rezende
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,RONALDO CELSO MESSIAS CORREIA,2005,Dedicação Exclusiva,20,http://lattes.cnpq.br/2420360066008780,A5080455155,0.0,,I107428990,Instituto Tecnológico de Aeronáutica,33011010005P0,A5080288168,Sergio Roberto Matiello Pellegrino
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,ROGERIO EDUARDO GARCIA,2006,Integral,20,http://lattes.cnpq.br/8031012573259361,A5082436488,0.0,,I17974374,Universidade de São Paulo,,A5042377165,Maria Cristina Ferreira de Oliveira
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,ROGERIA CRISTIANE GRATAO DE SOUZA,2003,Integral,20,http://lattes.cnpq.br/5914651754517864,A5014293957,0.0,,I17974374,Universidade de São Paulo,33002010045P3,A5014955423,Selma Shin Shimizu Melnikoff
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,RODRIGO CAPOBIANCO GUIDO,2009,Integral,20,http://lattes.cnpq.br/6542086226808067,A5056328000,1.0,PQ1D,I17974374,Universidade de São Paulo,,A5090803955,Prof. Dr. Jan Frans Willem Slaets
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,RENATA SPOLON LOBATO,2001,Integral,20,http://lattes.cnpq.br/5568681374094860,A5056545783,0.0,,I17974374,Universidade de São Paulo,,A5048395753,Marcos José Santana
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,LEANDRO ALVES NEVES,2005,Integral,20,http://lattes.cnpq.br/2139053814879312,A5019832813,1.0,PQ2,I17974374,Universidade de São Paulo,33002045010P1,A5020548466,Annie France Frere Slaets
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,JOSE REMO FERREIRA BREGA,1997,Integral,20,http://lattes.cnpq.br/5777705137810019,A5068474382,0.0,,I17974374,Universidade de São Paulo,33002045013P0,A5072656591,Manoel Henrique Alba Sória
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,JOAO PAULO PAPA,2015,Integral,20,http://lattes.cnpq.br/9039182932747194,A5003275797,1.0,PQ1D,I181391015,Universidade Estadual de Campinas,33003017005P8,A5015267493,Alexandre Xavier Falcão
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,IVAN RIZZO GUILHERME,1996,Integral,20,http://lattes.cnpq.br/0140365057016044,A5000520762,0.0,,I181391015,Universidade Estadual de Campinas,,A5028108090,Armando Freitas da Rocha
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,FRANK JOSE AFFONSO,2009,Dedicação Exclusiva,20,http://lattes.cnpq.br/6066782201954792,A5033912438,0.0,,I17974374,Universidade de São Paulo,,A5010961168,Prof. Dr. Evandro Luís Linhari Rodrigues
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,FELIPE FERNANDES FANCHINI,2008,Dedicação Exclusiva,20,http://lattes.cnpq.br/8884890472193474,A5043241009,1.0,PQ1D,I17974374,Universidade de São Paulo,33002045002P9,A5008691640,Reginaldo de Jesus Napolitano
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,FABRICIO APARECIDO BREVE,2010,Integral,20,http://lattes.cnpq.br/5693860025538327,A5034280253,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5047908747,Zhao Liang
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,DENIS HENRIQUE PINHEIRO SALVADEO,2013,Dedicação Exclusiva,20,http://lattes.cnpq.br/1475921082905793,A5045456527,0.0,,I177909021,Universidade Federal de São Carlos,,A5078572961,Nelson Delfino d'Ávila Mascarenhas
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,DANILO MEDEIROS ELER,2011,Integral,20,http://lattes.cnpq.br/0840226903480590,A5032021135,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5066927815,Rosane Minghim
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,DANIEL CARLOS GUIMARAES PEDRONETTE,2012,Dedicação Exclusiva,20,http://lattes.cnpq.br/3363615000303340,A5078511671,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017005P8,A5059853934,Ricardo da Silva Torres
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,CASSIO MACHIAVELI OISHI,2008,Integral,20,http://lattes.cnpq.br/8671745801940831,A5070832881,1.0,PQ1B,I17974374,Universidade de São Paulo,33002045004P1,A5027973658,José Alberto Cuminato
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,CARLOS ROBERTO VALENCIO,2000,Integral,20,http://lattes.cnpq.br/4644812253875832,A5073516865,0.0,,I17974374,Universidade de São Paulo,33002010002P2,A5059121397,Caetano Traina Júnior
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,APARECIDO NILCEU MARANA,1997,Integral,20,http://lattes.cnpq.br/6027713750942689,A5021585095,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5087970571,Roberto Alencar Lotufo
2022,33004153073P2,CC,4,I879563668,UNESP-SJRP,ANTONIO CARLOS SEMENTILLE,1999,Integral,10,http://lattes.cnpq.br/1882712230914196,A5013165228,0.0,,I17974374,Universidade de São Paulo,,A5016153762,Cláudio Kirner
